team_id,game_num,game_id,game_location,opp_id
2856,12,401823537,home,2582
2856,13,401823538,home,16
2856,14,401805156,away,3084
2856,15,401805159,away,250
2856,16,401805161,away,2627
2856,17,401805164,home,3101
2856,18,401805168,home,253
2856,19,401805169,away,2000
2856,20,401805176,home,3101
2856,21,401805180,home,3084
2856,22,401805186,away,250
2856,23,401805188,home,2627
2856,24,401805190,home,2000
2856,25,401805195,away,253
2856,26,401805198,away,3101
2856,27,401805201,away,3084
2856,28,401805207,home,250
2856,29,401805209,home,2627
2856,30,401805211,home,2000
2856,31,401805216,away,253
2856,32,401851738,home,3101
2856,33,401851739,home,3084
231,1,401824867,home,2272
231,2,401824868,home,2653
231,3,401824869,home,-1
231,4,401820543,away,2460
231,5,401824870,home,-1
231,6,401823494,home,2511
231,7,401809397,home,257
231,8,401830916,home,2287
231,9,401824871,away,2210
231,10,401812609,home,108
231,11,401824872,home,-1
231,12,401823862,away,2363
231,13,401820848,home,2127
231,14,401809223,home,2382
231,15,401809229,home,2717
231,16,401809313,away,236
231,17,401809320,home,2678
231,18,401809323,away,2535
231,19,401809328,home,2747
231,20,401809335,away,2643
231,21,401809340,away,2430
231,22,401809345,home,2535
231,23,401809348,home,236
231,24,401809353,away,2193
231,25,401809359,home,2430
231,26,401809364,away,2382
231,27,401809372,away,2678
231,28,401809373,home,2193
231,29,401809382,away,2747
231,30,401809384,home,2643
231,31,401809391,away,2717
231,32,401851586,home,2535
231,33,401851591,home,2430
231,34,401851593,home,2193
2390,1,401809413,home,294
2390,2,401809414,home,2065
2390,3,401809415,home,56
2390,4,401809416,home,57
2390,5,401809417,home,2210
2390,6,401809418,home,2169
2390,7,401809419,home,252
2390,8,401830887,home,46
2390,9,401806371,away,145
2390,10,401809420,home,2572
2390,11,401809421,home,2433
2390,12,401809422,home,2229
2390,13,401809423,home,2454
2390,14,401820637,home,221
2390,15,401820656,away,154
2390,16,401820660,home,59
2390,17,401820670,away,87
2390,18,401820676,away,228
2390,19,401820686,home,52
2390,20,401820696,away,183
2390,21,401820701,home,24
2390,22,401820711,home,25
2390,23,401820721,away,103
2390,24,401820731,home,153
2390,25,401820741,away,152
2390,26,401820751,home,259
2390,27,401820760,away,258
2390,28,401820766,away,52
2390,29,401820773,home,103
2390,30,401820784,away,2567
2390,31,401820790,home,97
2390,32,401851178,home,97
2390,33,401851181,home,258
142,1,401829423,away,47
142,2,401829345,home,2546
142,3,401823515,home,2678
142,4,401827234,home,135
142,5,401827041,home,2504
142,6,401811106,home,233
142,7,401829280,home,2569
142,8,401827486,home,325
142,9,401806368,away,87
142,10,401819885,home,2305
142,11,401827157,home,2011
142,12,401827113,home,2065
142,13,401811100,home,356
142,14,401808147,home,57
142,15,401808157,away,96
142,16,401808164,away,145
142,17,401808171,home,2
142,18,401808179,away,99
142,19,401808190,home,61
142,20,401808196,home,201
142,21,401808204,away,333
142,22,401808211,home,344
142,23,401808223,away,2579
142,24,401808228,away,245
142,25,401808236,home,251
142,26,401808246,home,238
142,27,401808249,away,8
142,28,401808257,home,2633
142,29,401808270,away,344
142,30,401808280,away,201
142,31,401808285,home,8
142,32,401851561,home,96
